position,scene,AE,MSE,PSNR,SSIM,LPIPS,FID
Position0,NIR,4.007334232330322,0.016098231077194214,17.932220458984375,0.6417796015739441,0.3470143675804138,3.9574982896160415e-05
Position0,NIR,4.025615215301514,0.01618438959121704,17.909038543701172,0.6427579522132874,0.34530243277549744,5.70835214183823e-05
Position0,NIR,4.021080017089844,0.01626952551305294,17.886253356933594,0.6431249380111694,0.34871557354927063,3.017990334269619e-05
Position0,NIR,4.01369047164917,0.01591179333627224,17.98280906677246,0.6440171003341675,0.3467782139778137,8.251847085357462e-05
Position0,NIR,4.006227970123291,0.01607697829604149,17.937955856323242,0.6433990597724915,0.3492201566696167,1.0828533770060322e-05
Position0,NIR,3.9907264709472656,0.015974584966897964,17.96570587158203,0.6436899304389954,0.34525221586227417,1.3695407012075719e-05
Position0,NIR,3.9945123195648193,0.016294969245791435,17.879465103149414,0.6432417631149292,0.3489818871021271,2.3726424755747023e-05
Position0,NIR,4.001295566558838,0.0165605079382658,17.809263229370117,0.6426444053649902,0.3451744019985199,2.0776982698317813e-06
Position0,NIR,3.984616994857788,0.01610753871500492,17.92970848083496,0.6457116007804871,0.34564656019210815,3.0609762007808433e-07
Position0,NIR,4.008439064025879,0.01605025678873062,17.945180892944336,0.6458743214607239,0.3447526693344116,2.876180691972416e-07
Position0,NIR,3.996110677719116,0.01632712036371231,17.87090492248535,0.6453292965888977,0.3438647985458374,4.040091983919256e-05
Position0,NIR,3.981975555419922,0.015907850116491318,17.98388671875,0.6474307775497437,0.34134045243263245,2.793934494441097e-06
Position0,NIR,3.990354299545288,0.016415979713201523,17.847332000732422,0.6458049416542053,0.3438716232776642,5.375827166700323e-06
Position0,NIR,3.9977664947509766,0.016192462295293808,17.906871795654297,0.645707905292511,0.34339070320129395,2.501268963028304e-06
Position0,NIR,3.978412628173828,0.01582477055490017,18.00662612915039,0.6474513411521912,0.341282457113266,3.087170943112888e-05
Position0,NIR,3.9614434242248535,0.01633981615304947,17.867528915405273,0.6466244459152222,0.3431379497051239,6.494382897914014e-06
Position0,NIR,3.9733433723449707,0.01654844358563423,17.812429428100586,0.646622359752655,0.34517818689346313,4.325919046664888e-05
Position0,NIR,3.9541702270507812,0.01590695045888424,17.984130859375,0.64693284034729,0.34171196818351746,8.998430674881687e-07
Position0,NIR,3.9587323665618896,0.016271745786070824,17.88566017150879,0.6456234455108643,0.3416786789894104,2.7321658636292497e-05
Position0,NIR,3.9547524452209473,0.016680249944329262,17.77797508239746,0.6439942717552185,0.34486058354377747,4.948054433935763e-05
Position0,NIR,3.930241346359253,0.016047189012169838,17.94601058959961,0.6451187133789062,0.3394671678543091,4.1245306587478145e-05
Position0,NIR,3.9591634273529053,0.0166577510535717,17.783836364746094,0.6430066227912903,0.3405787944793701,2.445308892563185e-05
Position0,NIR,3.9583969116210938,0.016941869631409645,17.710386276245117,0.6418231129646301,0.34201884269714355,1.1199428280408031e-05
Position0,NIR,3.9356040954589844,0.01642846129834652,17.844030380249023,0.6430206894874573,0.34126895666122437,4.0491032252706286e-05
Position0,NIR,3.980670928955078,0.016807280480861664,17.745025634765625,0.6417373418807983,0.3484061062335968,9.928117507397496e-05
Position0,NIR,3.976604461669922,0.016978321596980095,17.701053619384766,0.6416706442832947,0.34599313139915466,3.343196418673609e-05
Position0,NIR,3.9682319164276123,0.01666388288140297,17.782238006591797,0.6402269601821899,0.3435616195201874,3.4664622812637623e-06
Position0,NIR,3.976940870285034,0.016682542860507965,17.77737808227539,0.6404978632926941,0.34476011991500854,2.1989189702565758e-05
Position0,NIR,3.9890499114990234,0.016761044040322304,17.756990432739258,0.6407806873321533,0.3465760052204132,1.760756895030635e-05
Position0,NIR,3.9987740516662598,0.016353990882635117,17.86376190185547,0.6426090598106384,0.3449815511703491,1.1454197025545336e-05
Position0,NIR,4.0301337242126465,0.01651967130601406,17.81998634338379,0.6405777931213379,0.34662574529647827,3.678560709775066e-06
Position0,NIR,4.030942440032959,0.016893671825528145,17.722761154174805,0.6389808058738708,0.3492310643196106,4.118048567312935e-06
Position0,NIR,4.014441013336182,0.016476711258292198,17.831295013427734,0.6405187249183655,0.3468477427959442,2.782020062687407e-06
Position0,NIR,4.028090476989746,0.01676683872938156,17.7554874420166,0.6385814547538757,0.3494342267513275,4.0695590459746515e-06
Position0,NIR,4.034453868865967,0.016664668917655945,17.782032012939453,0.63818359375,0.3470941185951233,3.169398410671556e-06
Position0,NIR,4.004703044891357,0.01620393805205822,17.903793334960938,0.6398650407791138,0.34708207845687866,2.072203144055061e-06
Position0,NIR,4.010253429412842,0.016682235524058342,17.77745819091797,0.6380597949028015,0.34888380765914917,1.4468041705426558e-06
Position0,NIR,4.014695167541504,0.016711385920643806,17.76987648010254,0.6378121376037598,0.35250961780548096,2.150602093894255e-05
Position0,NIR,3.979292392730713,0.016295796260237694,17.879243850708008,0.6385729908943176,0.34830963611602783,2.032878149141413e-05
Position0,NIR,3.9704418182373047,0.016540484502911568,17.814517974853516,0.6402459144592285,0.3535839915275574,1.624948065021394e-05
Position0,NIR,3.9620182514190674,0.016493678092956543,17.826826095581055,0.6408030986785889,0.3517298400402069,2.077498769697487e-06
Position0,NIR,3.9617466926574707,0.01638527773320675,17.85546112060547,0.6397753953933716,0.346521258354187,8.642333833861274e-06
Position0,NIR,3.9893510341644287,0.01651564985513687,17.821043014526367,0.6404702067375183,0.35213667154312134,1.2062785554225585e-05
Position0,NIR,4.000069618225098,0.01645313762128353,17.837512969970703,0.6404794454574585,0.3535374402999878,3.989853523124346e-05
Position0,NIR,3.949803113937378,0.016245706006884575,17.89261245727539,0.6416451334953308,0.3513747453689575,2.8032893811102272e-05
Position0,NIR,3.984274387359619,0.01664024032652378,17.788406372070312,0.6390095949172974,0.3510996103286743,4.6968186440772206e-07
Position0,NIR,3.9958133697509766,0.01657860167324543,17.804519653320312,0.6393930315971375,0.35263633728027344,2.0276746872331837e-05
Position0,NIR,3.9602410793304443,0.016422104090452194,17.845712661743164,0.6415154337882996,0.3480650782585144,2.2895224667010463e-05
Position0,NIR,3.993971347808838,0.016772614791989326,17.75399398803711,0.6392917633056641,0.35582074522972107,3.097071396491666e-05
Position0,NIR,4.004464626312256,0.016850050538778305,17.733989715576172,0.6387162208557129,0.3536205291748047,2.6552432265444792e-05
Position0,NIR,3.969646453857422,0.0163483377546072,17.865262985229492,0.6401038765907288,0.3528096675872803,3.0831314442524797e-05
Position0,NIR,3.993882894515991,0.016793930903077126,17.748476028442383,0.6381872892379761,0.35610732436180115,3.365987027685851e-05
Position0,NIR,4.001997470855713,0.016767246648669243,17.755382537841797,0.6387029886245728,0.35618162155151367,2.749963345218898e-05
Position0,NIR,3.991633653640747,0.016859564930200577,17.731536865234375,0.6389274001121521,0.3518373668193817,9.366833207128875e-05
Position0,NIR,4.008645534515381,0.01702396385371685,17.689393997192383,0.6362483501434326,0.358393132686615,5.718178954395659e-05
