position,scene,AE,MSE,PSNR,SSIM,LPIPS,FID
Position0,NIR,3.232120990753174,0.02428588457405567,16.146461486816406,0.6715611219406128,0.3452906012535095,1.464160714631773e-06
Position0,NIR,3.2308647632598877,0.02351056970655918,16.287368774414062,0.6713259816169739,0.34772637486457825,1.4463103885338849e-06
Position0,NIR,3.233285665512085,0.023698650300502777,16.252763748168945,0.6700773239135742,0.34889906644821167,2.7534596470581325e-06
Position0,NIR,3.2355504035949707,0.02292821928858757,16.396297454833984,0.6721287965774536,0.34535306692123413,4.936665406880033e-05
Position0,NIR,3.2443130016326904,0.02433992736041546,16.13680648803711,0.671292245388031,0.34393513202667236,1.2535789587524854e-05
Position0,NIR,3.248769521713257,0.023808080703020096,16.232755661010742,0.6721247434616089,0.3472766876220703,6.136590756313128e-07
Position0,NIR,3.263636827468872,0.023837514221668243,16.22739028930664,0.6707466840744019,0.34657958149909973,2.7847307958275315e-06
Position0,NIR,3.2479088306427,0.023934202268719673,16.209810256958008,0.6700407266616821,0.34474611282348633,1.8238017179973004e-06
Position0,NIR,3.247548818588257,0.02465423010289669,16.081085205078125,0.6702760457992554,0.3491426110267639,4.066664729288592e-06
Position0,NIR,3.262608289718628,0.02461519092321396,16.087968826293945,0.6705804467201233,0.34999269247055054,2.516974099447955e-06
Position0,NIR,3.2493035793304443,0.024554742500185966,16.098648071289062,0.6719045639038086,0.3470151722431183,1.5120275896458e-06
Position0,NIR,3.2377960681915283,0.024346766993403435,16.135587692260742,0.6723933219909668,0.3507779836654663,3.4266804036647835e-07
Position0,NIR,3.2366180419921875,0.024370236322283745,16.13140296936035,0.6717674136161804,0.3505849540233612,2.317046896893821e-05
Position0,NIR,3.231783628463745,0.02492167055606842,16.034229278564453,0.6708763241767883,0.3531646728515625,2.4428637549508796e-06
Position0,NIR,3.2408363819122314,0.02477872185409069,16.05921173095703,0.6718726754188538,0.35152876377105713,1.596911344802377e-05
Position0,NIR,3.2495224475860596,0.02466118335723877,16.07986068725586,0.6714885234832764,0.3551453948020935,2.9581015497147714e-06
