position,scene,AE,MSE,PSNR,SSIM,LPIPS,FID
Position0,NIR,3.3305022716522217,0.014270159415900707,18.455711364746094,0.6742655038833618,0.2851083278656006,1.080567017197609e-06
Position0,NIR,3.3343307971954346,0.014785561710596085,18.30162239074707,0.672497034072876,0.2909509539604187,3.173481673002243e-07
Position0,NIR,3.348578691482544,0.01456513348966837,18.36685562133789,0.6727134585380554,0.29221290349960327,4.600035026669502e-06
Position0,NIR,3.3311517238616943,0.014178863726556301,18.483585357666016,0.6739771366119385,0.2872350811958313,6.2836334109306335e-06
Position0,NIR,3.3292622566223145,0.014300808310508728,18.446395874023438,0.6746399402618408,0.2874760031700134,1.855660229921341e-06
Position0,NIR,3.3457305431365967,0.014304088428616524,18.445398330688477,0.674188494682312,0.28565114736557007,1.6615260392427444e-05
Position0,NIR,3.3529670238494873,0.014236724935472012,18.465898513793945,0.6738191843032837,0.29004228115081787,3.6472920328378677e-06
Position0,NIR,3.3605682849884033,0.01469020638614893,18.329721450805664,0.6740434169769287,0.28735294938087463,4.281057044863701e-06
Position0,NIR,3.361328125,0.015057750977575779,18.22239875793457,0.6735399961471558,0.28938767313957214,4.134140908718109e-06
Position0,NIR,3.361610174179077,0.014909286051988602,18.265432357788086,0.6735271215438843,0.2884519696235657,1.069623976945877e-06
Position0,NIR,3.366615056991577,0.015205985866487026,18.179853439331055,0.6754465103149414,0.2868883013725281,1.885928213596344e-08
Position0,NIR,3.358217716217041,0.01487665344029665,18.274948120117188,0.6751704812049866,0.28573086857795715,7.038470357656479e-07
Position0,NIR,3.3671138286590576,0.015051882714033127,18.224092483520508,0.675945520401001,0.28971922397613525,2.384185791015625e-07
Position0,NIR,3.354572296142578,0.014612697996199131,18.352697372436523,0.6740045547485352,0.28717049956321716,1.4069955796003342e-06
Position0,NIR,3.3502399921417236,0.013958482071757317,18.551618576049805,0.6790282726287842,0.2844697833061218,2.7410686016082764e-05
Position0,NIR,3.32682204246521,0.014713574200868607,18.322818756103516,0.6754190921783447,0.28618383407592773,6.679212674498558e-06
Position0,NIR,3.324939012527466,0.014925174415111542,18.260807037353516,0.675972044467926,0.2846321165561676,6.37606717646122e-06
Position0,NIR,3.3065521717071533,0.014427538961172104,18.408077239990234,0.6762785911560059,0.28083860874176025,2.4724984541535378e-05
Position0,NIR,3.3165249824523926,0.014459025114774704,18.398611068725586,0.6759186387062073,0.2822963297367096,2.2654421627521515e-07
Position0,NIR,3.31693434715271,0.014597724191844463,18.357147216796875,0.6731741428375244,0.28911009430885315,1.6996636986732483e-05
Position0,NIR,3.312843084335327,0.014583189971745014,18.361474990844727,0.6734785437583923,0.287455677986145,6.670597940683365e-06
Position0,NIR,3.335378646850586,0.014842217788100243,18.285011291503906,0.671634316444397,0.2885928750038147,5.134614184498787e-06
Position0,NIR,3.3275296688079834,0.015244901180267334,18.16875457763672,0.6696335673332214,0.29056787490844727,3.3527612686157227e-08
Position0,NIR,3.2984371185302734,0.01441090740263462,18.413087844848633,0.6713743209838867,0.2856111526489258,1.6989652067422867e-06
Position0,NIR,3.3307228088378906,0.015048255212605,18.22513771057129,0.6697112321853638,0.2885512113571167,4.7925859689712524e-06
Position0,NIR,3.3212571144104004,0.014845042489469051,18.2841854095459,0.6734511256217957,0.2841182053089142,1.037726178765297e-06
Position0,NIR,3.2894256114959717,0.014562682248651981,18.367586135864258,0.6717295050621033,0.28072500228881836,1.1415686458349228e-06
Position0,NIR,3.3286406993865967,0.014780537225306034,18.303098678588867,0.6703888177871704,0.2862432599067688,8.848030120134354e-06
Position0,NIR,3.327893018722534,0.014593077823519707,18.358531951904297,0.670646607875824,0.28547292947769165,1.2404285371303558e-05
Position0,NIR,3.3322036266326904,0.014272664673626423,18.4549503326416,0.6709777116775513,0.28146466612815857,1.100543886423111e-05
Position0,NIR,3.3421390056610107,0.014415385201573372,18.4117374420166,0.6709441542625427,0.28553569316864014,5.443580448627472e-07
Position0,NIR,3.338575839996338,0.014484967105090618,18.390825271606445,0.6700448393821716,0.28606534004211426,2.0852312445640564e-06
Position0,NIR,3.3196122646331787,0.014168261550366879,18.486835479736328,0.6722769737243652,0.2806950807571411,3.4817494451999664e-06
Position0,NIR,3.342700958251953,0.01457870751619339,18.362810134887695,0.669768750667572,0.2882919907569885,6.223353557288647e-05
Position0,NIR,3.350823163986206,0.014893990010023117,18.26988983154297,0.6669490933418274,0.2901616096496582,4.2923493310809135e-05
Position0,NIR,3.344024658203125,0.013961768709123135,18.550596237182617,0.6692501902580261,0.2844381630420685,5.969777703285217e-07
Position0,NIR,3.373544454574585,0.014472849667072296,18.394458770751953,0.6678107976913452,0.28849881887435913,4.1192397475242615e-06
Position0,NIR,3.356724500656128,0.014644335024058819,18.343303680419922,0.6679094433784485,0.2876531481742859,1.9851140677928925e-06
Position0,NIR,3.350315809249878,0.014375122264027596,18.423885345458984,0.6706236600875854,0.2842406630516052,3.0532246455550194e-05
Position0,NIR,3.373952627182007,0.014649535529315472,18.34176254272461,0.6677618622779846,0.29124176502227783,1.4833174645900726e-05
Position0,NIR,3.3613686561584473,0.01476037036627531,18.30902862548828,0.6689626574516296,0.29428765177726746,1.80024653673172e-06
Position0,NIR,3.3428361415863037,0.014322777278721333,18.439729690551758,0.6713348627090454,0.2861419916152954,1.5762634575366974e-06
Position0,NIR,3.391911268234253,0.015082884579896927,18.21515655517578,0.6687509417533875,0.29309114813804626,2.8847716748714447e-07
Position0,NIR,3.3936355113983154,0.014888446778059006,18.271507263183594,0.668443500995636,0.29819297790527344,1.3490673154592514e-05
Position0,NIR,3.365314483642578,0.01485467329621315,18.281368255615234,0.6677615642547607,0.2913973927497864,1.8168240785598755e-05
Position0,NIR,3.401292085647583,0.015296828001737595,18.153987884521484,0.6666198372840881,0.2935202419757843,6.87548890709877e-07
Position0,NIR,3.37126088142395,0.014725164510309696,18.319398880004883,0.670616090297699,0.29267704486846924,2.0951032638549805e-05
Position0,NIR,3.3451366424560547,0.014293201267719269,18.448707580566406,0.6712502837181091,0.28432944416999817,6.022583693265915e-05
Position0,NIR,3.404709577560425,0.015326167456805706,18.14566421508789,0.6676343679428101,0.2943922281265259,1.826300285756588e-05
Position0,NIR,3.392185688018799,0.01457061804831028,18.36522102355957,0.6699690818786621,0.2887525260448456,2.1653249859809875e-06
Position0,NIR,3.3839638233184814,0.014709493145346642,18.324024200439453,0.6706674098968506,0.28565168380737305,3.187847323715687e-05
Position0,NIR,3.4205689430236816,0.01509331539273262,18.212154388427734,0.6677592992782593,0.29534152150154114,2.4079345166683197e-06
Position0,NIR,3.3943488597869873,0.014792602509260178,18.299556732177734,0.6690888404846191,0.29505062103271484,2.484186552464962e-05
Position0,NIR,3.377796173095703,0.014584867283701897,18.36097526550293,0.671090841293335,0.2899584174156189,5.626073107123375e-05
Position0,NIR,3.3847153186798096,0.014838993549346924,18.28595733642578,0.671256959438324,0.2932366132736206,1.4644581824541092e-05
Position0,NIR,3.392911195755005,0.01474492996931076,18.313573837280273,0.6712958812713623,0.291851669549942,2.791639417409897e-07
Position0,NIR,3.3785226345062256,0.014167114160954952,18.4871883392334,0.6720225811004639,0.2844475507736206,3.4295953810214996e-07
Position0,NIR,3.3765015602111816,0.014600872062146664,18.356212615966797,0.6716350317001343,0.2905614972114563,1.7205951735377312e-05
Position0,NIR,3.3855457305908203,0.014584261924028397,18.361156463623047,0.6713877320289612,0.29076334834098816,2.8172507882118225e-07
Position0,NIR,3.357572555541992,0.014230269007384777,18.46786880493164,0.6721636652946472,0.2879068851470947,2.0491424947977066e-06
Position0,NIR,3.353228807449341,0.014329126104712486,18.437803268432617,0.6719943284988403,0.2916052043437958,1.4642253518104553e-05
Position0,NIR,3.3417603969573975,0.01400766707956791,18.53634262084961,0.6728471517562866,0.28968435525894165,3.6833807826042175e-07
Position0,NIR,3.3376662731170654,0.013501666486263275,18.69612693786621,0.6746957898139954,0.28286296129226685,1.5795230865478516e-06
Position0,NIR,3.3420300483703613,0.014281217008829117,18.452348709106445,0.6738283634185791,0.2839857339859009,2.4359673261642456e-05
Position0,NIR,3.342958927154541,0.014290746301412582,18.449451446533203,0.6730033755302429,0.28404614329338074,9.086448699235916e-06
Position0,NIR,3.3189537525177,0.013937084935605526,18.55828094482422,0.6745769381523132,0.2812502980232239,1.8855556845664978e-05
Position0,NIR,3.3427987098693848,0.014214822091162205,18.472585678100586,0.6763218641281128,0.2820521295070648,9.928131476044655e-06
Position0,NIR,3.3554928302764893,0.014150314964354038,18.492340087890625,0.6758877038955688,0.2831133306026459,5.58788888156414e-05
Position0,NIR,3.3518388271331787,0.013810789212584496,18.597816467285156,0.6777815222740173,0.27830174565315247,5.1644863560795784e-05
Position0,NIR,3.3669145107269287,0.014507288113236427,18.384138107299805,0.6750864386558533,0.2869219183921814,2.586166374385357e-05
Position0,NIR,3.3576607704162598,0.014268236234784126,18.456298828125,0.6751590967178345,0.28277361392974854,4.7334469854831696e-06
Position0,NIR,3.35392165184021,0.014172256924211979,18.48560905456543,0.6767026782035828,0.2835545837879181,2.660113386809826e-05
Position0,NIR,3.358006238937378,0.014548738487064838,18.371746063232422,0.6771253943443298,0.28362417221069336,2.084299921989441e-05
Position0,NIR,3.333113193511963,0.014648017473518848,18.34221076965332,0.6751956343650818,0.2826032340526581,1.0361429303884506e-05
Position0,NIR,3.334425449371338,0.01434305403381586,18.43358612060547,0.6765661239624023,0.2810117304325104,2.1276064217090607e-06
Position0,NIR,3.369849920272827,0.015040124766528606,18.22748565673828,0.6739349365234375,0.28515684604644775,7.895799353718758e-05
Position0,NIR,3.340609073638916,0.014337285421788692,18.43532943725586,0.6744529604911804,0.2816898822784424,4.0546292439103127e-05
Position0,NIR,3.3355870246887207,0.014365662820637226,18.42674446105957,0.675312876701355,0.27805906534194946,5.212496034801006e-05
Position0,NIR,3.3510169982910156,0.015176082961261272,18.188404083251953,0.67153400182724,0.28541886806488037,8.530076593160629e-05
Position0,NIR,3.3458595275878906,0.01513050775974989,18.201467514038086,0.67207270860672,0.28343939781188965,3.17692756652832e-05
Position0,NIR,3.3529534339904785,0.014833872206509113,18.287456512451172,0.6727113723754883,0.2862260341644287,1.4469726011157036e-05
Position0,NIR,3.342158555984497,0.014765877276659012,18.30740737915039,0.6729397773742676,0.2822428047657013,3.7509016692638397e-07
