position,scene,AE,MSE,PSNR,SSIM,LPIPS,FID
Position0,NIR,3.438370943069458,0.026690751314163208,15.736392974853516,0.6450804471969604,0.3090144693851471,1.5513505786657333e-06
Position0,NIR,3.4575021266937256,0.026508569717407227,15.766136169433594,0.6447378993034363,0.3106011748313904,1.2835022062063217e-05
Position0,NIR,3.4491851329803467,0.025862842798233032,15.873237609863281,0.644797146320343,0.31095919013023376,9.931623935699463e-06
Position0,NIR,3.458601713180542,0.02647446095943451,15.771728515625,0.6448361873626709,0.3109856843948364,1.7676502466201782e-06
Position0,NIR,3.4305779933929443,0.02625199779868126,15.808377265930176,0.644062876701355,0.3127547800540924,7.683411240577698e-06
Position0,NIR,3.453538656234741,0.026230406016111374,15.811949729919434,0.6447339057922363,0.31102681159973145,5.445908755064011e-07
Position0,NIR,3.4664344787597656,0.02641458809375763,15.781562805175781,0.644325852394104,0.3117634356021881,4.172325134277344e-06
Position0,NIR,3.478659152984619,0.02795540727674961,15.535341262817383,0.6419979333877563,0.3161235451698303,1.9720755517482758e-07
Position0,NIR,3.4416916370391846,0.025978513062000275,15.85385799407959,0.6446024179458618,0.3124886155128479,2.6760855689644814e-05
Position0,NIR,3.43924880027771,0.026097549125552177,15.834002494812012,0.6456652283668518,0.312500536441803,2.285698428750038e-06
Position0,NIR,3.4807426929473877,0.027213633060455322,15.652135848999023,0.6440236568450928,0.31311511993408203,1.8320977687835693e-05
Position0,NIR,3.4703311920166016,0.026991382241249084,15.687749862670898,0.6434940695762634,0.31275320053100586,1.8987338989973068e-06
Position0,NIR,3.4831058979034424,0.02676074206829071,15.725019454956055,0.6436032652854919,0.3087984025478363,1.6707926988601685e-06
Position0,NIR,3.484339952468872,0.02776385098695755,15.565203666687012,0.6404452323913574,0.3148307502269745,5.877111107110977e-06
Position0,NIR,3.470829725265503,0.027254154905676842,15.645673751831055,0.6412696838378906,0.31098473072052,6.533949635922909e-05
Position0,NIR,3.4682259559631348,0.028350554406642914,15.474385261535645,0.6398048400878906,0.3135242462158203,8.549541234970093e-06
Position0,NIR,3.4544904232025146,0.027894334867596626,15.544839859008789,0.6420660614967346,0.31114113330841064,1.0807998478412628e-05
Position0,NIR,3.453226089477539,0.027818869799375534,15.55660629272461,0.6409299969673157,0.3118332028388977,1.2402189895510674e-05
Position0,NIR,3.4718101024627686,0.028473304584622383,15.455621719360352,0.6371127367019653,0.3133915066719055,1.139473170042038e-06
